phone_number,monthly_spend,total_spent,avg_parcel_value,cltv,support_calls,downtime_hours,payment_delay_days,complaints,flights_per_month,trips,intl_ratio,extra_baggage_tendency,next_booked_flight_days,last_flight_days,login_freq,verified,app_ratio,digital_literacy_score_enc,biometric_enabled,sso_usage,loyalty_points,loyalty,parcels_sent,intl_shipments,money_transfers_frequency,data_usage_gb,speed_mbps,device_count,tenure_months,customer_satisfaction_score,smart_home_devices,services,security_alerts,digital_signature_used,govt_services_usage,revenue_score,risk_score,digital_score,loyalty_score,mobility_score,cross_sell_potential,travel_imminent,high_data_user,is_business_persona,churn_score,cluster,segment,churn_tier
+9940556046995,129.7,186.1,141.96,5317.66,2,3.49,0,0,4,5,0.102,1,46,216,28.8,1,0.575,2,1,0,29555,815,3,0,1,150.7,50,2,41,1,1,5,0,1,9,386.78,8.49,53.3,30423.1766,17.51,19.339,0,0,0,0.12062866617955854,1,Standard,🟢 Loyal
+9940512569587,57.41,50.0,60.05,861.18,0,0.71,0,0,2,7,0.142,1,64,300,27.5,0,0.604,1,1,0,21299,903,7,0,1,219.9,200,4,15,3,0,6,1,1,2,137.435,4.71,44.58,22210.6118,13.71,5.4974,0,0,1,0.10125493362775068,3,Standard,🟢 Loyal
+9940555549524,113.97,1501.06,135.26,3191.08,2,4.32,1,1,2,1,0.93,2,-2,4,20.9,1,0.513,2,0,0,17691,133,3,2,0,125.5,20,1,28,5,1,5,1,4,4,1682.6599999999999,9.32,39.16,17855.9108,11.65,84.133,0,0,1,0.593972073582912,4,Standard,🟡 Medium Risk
+9940506181303,107.73,189.04,103.88,2800.98,0,6.54,2,0,1,5,0.621,0,14,55,37.8,0,0.808,1,1,1,11813,705,10,1,0,240.4,100,1,26,3,1,8,1,1,9,348.71,10.54,61.959999999999994,12546.0098,11.105,13.9484,1,0,1,0.6862500091311893,2,Standard,🔴 High Risk
+9940706730031,56.05,241.65,68.87,728.63,3,2.19,1,2,2,8,0.274,3,73,200,29.9,1,0.656,1,1,0,12247,992,5,1,2,223.8,50,5,13,1,0,6,0,2,0,332.135,6.1899999999999995,56.019999999999996,13246.2863,15.370000000000001,16.606749999999998,0,0,1,0.3317514431700367,3,Standard,🟢 Loyal
+9940554712992,142.17,192.87,167.15,5686.81,1,4.02,2,4,1,1,0.599,3,24,292,6.8,0,0.097,1,0,0,9942,151,8,1,1,71.2,100,3,40,2,0,0,3,0,8,418.61499999999995,7.02,8.74,10149.8681,6.995,16.7446,0,0,1,0.14043053957725285,3,Standard,🟢 Loyal
+9940774674906,26.89,50.0,28.65,322.65,1,0.59,2,2,1,1,0.729,1,8,92,31.4,1,0.471,2,0,0,23725,114,6,2,1,108.6,20,4,12,4,0,4,0,0,6,91.215,3.59,48.82,23842.2265,7.645,4.5607500000000005,1,0,0,0.13312274612552588,1,Standard,🟢 Loyal
+9940557107158,52.29,156.96,37.74,732.12,0,0.93,0,2,3,2,0.673,1,84,267,23.4,0,0.47,1,0,0,32039,206,7,1,0,171.1,100,5,14,1,2,4,0,4,7,228.12,3.93,32.8,32252.3212,14.365,9.1248,0,0,0,0.10766080720396962,1,Standard,🟢 Loyal
+9940557742566,94.61,117.36,124.73,2365.24,2,5.08,0,2,0,5,0.367,1,51,280,16.0,0,0.385,2,0,0,31926,290,7,3,1,76.2,20,4,25,4,0,3,0,2,6,274.335,14.08,23.7,32239.6524,6.835,8.230049999999999,0,0,0,0.2650715136714047,2,Standard,🟢 Loyal
+9940508269666,41.48,827.8,74.06,912.52,1,0.89,2,1,1,3,0.618,1,88,224,34.7,1,0.754,2,1,1,36313,180,3,0,0,140.1,50,4,22,4,2,7,1,0,3,906.31,1.8900000000000001,65.78,36502.1252,9.09,45.31549999999999,0,0,1,0.3883352359734688,0,Digital Power User,🟢 Loyal
+9940504001949,53.2,245.82,57.06,638.46,3,0.65,3,0,3,1,0.088,3,88,243,14.2,1,0.261,1,0,0,15234,65,5,2,1,48.4,200,3,12,2,1,2,0,0,8,327.54999999999995,5.65,27.42,15305.3846,10.44,16.377499999999998,0,0,0,0.23988897187975852,1,Standard,🟢 Loyal
+9940514816685,46.16,415.47,70.25,1061.64,1,4.0,0,1,2,4,0.914,3,8,77,15.6,1,0.284,2,0,0,47350,308,4,1,1,118.6,100,2,23,4,0,2,1,0,7,496.755,6.0,29.28,47668.6164,14.57,24.83775,1,0,1,0.47049048035030094,2,Standard,🟡 Medium Risk
+9940513976092,108.37,246.67,151.9,3359.58,2,0.21,2,1,2,3,0.801,2,57,217,38.1,1,0.78,2,1,1,6648,510,6,2,3,233.6,50,2,31,2,0,7,0,1,9,430.98999999999995,3.21,69.7,7191.5958,13.004999999999999,21.5495,0,0,1,0.09580557597580515,3,Standard,🟢 Loyal
+9940515747894,154.71,143.96,174.77,6807.22,3,0.93,0,2,1,4,0.881,1,61,58,14.5,0,0.357,1,0,0,35375,276,9,1,0,85.7,50,5,44,2,1,3,0,2,0,386.055,4.93,21.64,35719.0722,11.405000000000001,15.4422,0,0,1,0.12669347174112688,0,Digital Power User,🟢 Loyal
+9940512145033,82.92,157.71,111.14,2570.4,1,1.0,1,0,2,3,0.26,0,31,195,28.2,0,0.532,1,0,0,45864,297,5,1,2,162.0,20,2,31,2,0,5,0,1,1,296.2,4.0,38.84,46186.704,10.3,11.847999999999999,0,0,0,0.09687699875381746,1,Standard,🟢 Loyal
+9940704870822,85.67,1292.38,115.77,2484.42,1,0.26,1,0,2,2,0.237,0,76,329,13.8,1,0.175,2,0,0,41822,104,5,0,0,53.5,20,5,29,2,1,1,0,0,8,1435.9350000000002,5.26,25.3,41950.8442,9.185,71.79675000000002,0,0,1,0.07672712042178781,4,Standard,🟢 Loyal
+9940502698409,75.29,284.49,94.44,1505.87,1,2.18,0,0,1,4,0.561,2,28,94,27.4,1,0.619,2,1,0,5788,464,5,1,0,210.5,100,1,20,5,0,6,1,2,5,407.0,3.18,52.78,6267.0587,9.805,20.35,0,0,1,0.12422546695676545,3,Standard,🟢 Loyal
+9940515791663,73.08,813.48,123.73,1827.01,2,0.43,1,2,1,3,0.375,1,-3,300,26.5,0,0.624,0,1,0,34046,582,5,1,0,122.9,50,2,25,1,0,6,0,0,8,948.4250000000001,4.43,43.980000000000004,34646.2701,7.875,37.937000000000005,0,0,1,0.1488672538161342,0,Digital Power User,🟢 Loyal
+9940508654687,104.59,839.74,134.81,3555.89,2,0.39,1,2,2,5,0.198,0,85,239,18.9,0,0.276,0,0,0,41928,700,3,0,1,78.6,20,5,34,5,0,2,0,0,8,1011.735,3.39,24.419999999999998,42663.5589,11.99,40.4694,0,0,1,0.10574371492353747,4,Standard,🟢 Loyal
+9940519868558,23.35,184.52,51.91,350.3,1,3.68,1,1,0,1,0.797,0,45,212,18.8,1,0.352,2,0,0,17408,124,8,2,2,110.6,50,3,15,4,2,3,0,0,2,233.825,6.68,33.84,17535.503,4.985,9.353,0,0,1,0.43928402070040834,2,Standard,🟡 Medium Risk
+9940705016540,58.32,1492.75,91.38,1283.04,0,0.61,2,1,2,2,0.086,1,49,290,18.4,1,0.321,0,0,0,28135,100,6,1,1,41.7,50,2,22,5,0,3,1,3,4,1596.76,2.61,32.82,28247.8304,8.43,79.83800000000001,0,0,1,0.06870244822537758,4,Standard,🟢 Loyal
+9940501506969,45.65,272.02,61.1,821.71,2,0.26,1,0,0,5,0.026,1,65,226,18.4,0,0.328,2,0,0,24334,505,8,1,2,43.3,200,1,18,4,2,3,0,0,1,348.21999999999997,5.26,24.96,24847.2171,5.13,10.446599999999998,0,0,1,0.14547354683288605,3,Standard,🟢 Loyal
+9940513050809,77.02,222.51,99.02,1771.39,2,0.12,1,0,1,3,0.829,2,89,143,34.6,1,0.62,1,1,0,23474,534,3,0,1,171.5,20,3,23,1,2,6,0,0,2,349.03999999999996,2.12,60.0,24025.7139,10.145,17.451999999999998,0,0,1,0.12263275932852742,0,Digital Power User,🟢 Loyal
+9940501943369,102.95,180.36,94.26,2470.78,1,4.83,3,0,0,2,0.218,0,55,58,10.1,1,0.214,1,0,0,33050,240,7,0,2,64.5,50,5,24,4,2,2,0,1,3,330.44,8.83,22.38,33314.7078,3.09,13.2176,0,0,0,0.2533885232108231,1,Standard,🟢 Loyal
+9940777834069,103.09,224.34,88.77,2577.27,5,0.59,2,1,1,2,0.877,3,-2,128,27.8,0,0.495,2,0,0,12783,262,5,2,2,149.1,20,2,25,4,2,4,0,0,0,371.815,7.59,37.7,13070.7727,9.385,14.8726,0,0,0,0.22620875933051385,1,Standard,🟢 Loyal
+9940709862054,152.49,1231.61,186.47,7167.08,0,3.39,0,2,1,0,0.558,2,30,238,7.3,0,0.06,2,0,0,15627,0,7,1,0,10.0,20,3,47,3,1,0,0,0,5,1477.3349999999998,3.39,8.5,15698.6708,5.79,44.320049999999995,0,0,1,0.30081990884950427,4,Standard,🟢 Loyal
+9940515985829,121.62,1153.24,129.45,3526.84,5,5.02,2,1,0,1,0.603,1,71,342,26.3,1,0.656,2,1,0,34998,112,3,1,2,172.9,100,2,29,3,0,6,0,2,0,1339.585,13.02,52.42,35145.2684,4.015,53.583400000000005,0,0,1,0.6338053133420105,2,Standard,🟡 Medium Risk
+9940502591634,26.98,265.48,49.19,188.87,1,3.3,1,1,0,0,0.021,2,66,343,25.4,1,0.535,2,0,0,5087,0,5,1,0,144.7,20,5,7,2,2,5,0,1,9,317.05500000000006,7.3,44.1,5088.8887,0.10500000000000001,9.511650000000001,0,0,0,0.20365390902038374,1,Standard,🟢 Loyal
+9940501190404,98.0,85.5,98.75,2253.91,3,3.12,0,0,1,3,0.442,0,11,292,13.8,1,0.144,1,0,0,24542,165,3,1,0,55.3,100,4,23,5,1,1,1,0,8,232.875,8.120000000000001,24.68,24729.5391,8.21,11.64375,1,0,0,0.5329084968502049,2,Standard,🟡 Medium Risk
+9940559784819,132.16,482.01,151.37,5550.86,2,0.62,0,0,3,3,0.914,0,10,272,25.9,0,0.461,1,0,0,37424,480,6,1,0,188.0,200,4,42,5,0,4,0,1,8,689.855,5.62,35.12,37959.5086,16.57,27.5942,1,0,0,0.3767794960325517,1,Standard,🟢 Loyal
+9940703847252,104.11,1102.24,126.7,3227.3,1,2.48,1,1,1,1,0.745,3,26,24,18.0,1,0.366,1,0,0,5145,168,2,0,2,21.1,50,4,31,3,0,3,0,3,1,1269.6999999999998,4.48,33.32,5345.273,7.725,63.48499999999999,0,0,1,0.1090443067133077,4,Standard,🟢 Loyal
+9940552008097,126.77,238.97,157.48,5197.38,3,2.34,1,0,1,0,0.257,1,74,212,26.0,1,0.509,1,0,0,12781,0,4,0,1,177.5,20,3,41,5,1,5,2,1,3,444.48,8.34,44.18,12832.9738,4.285,17.7792,0,0,0,0.18971576862282039,1,Standard,🟢 Loyal
+9940772593012,107.45,179.31,126.76,3653.19,2,2.07,0,0,0,5,0.041,2,55,101,8.5,1,0.046,1,0,0,41059,350,5,1,2,10.0,200,5,34,3,0,0,0,0,8,350.14,8.07,17.42,41445.5319,5.205,14.0056,0,0,0,0.5781924277613252,2,Standard,🟡 Medium Risk
+9940513297293,125.95,188.15,168.91,5164.0,1,0.29,1,1,0,1,0.142,3,57,155,32.1,1,0.721,1,1,1,25458,134,4,1,2,237.2,200,4,41,2,1,7,0,1,7,398.555,7.29,62.52,25643.64,1.71,15.9422,0,0,1,0.08699874040131864,0,Digital Power User,🟢 Loyal
+9940516902855,106.79,237.92,104.11,2776.63,1,10.02,5,0,5,3,0.794,2,71,311,21.7,0,0.373,2,0,0,34252,525,2,0,5,159.4,200,1,26,3,0,3,2,0,4,396.765,14.02,29.16,34804.7663,21.97,15.8706,0,0,0,0.7127346667490051,2,Standard,🔴 High Risk
+9940559026049,96.64,245.51,96.4,2995.93,2,5.08,0,0,1,3,0.494,0,23,78,14.6,1,0.13,0,0,0,42361,237,7,1,0,10.0,200,2,31,5,1,1,0,1,0,390.34999999999997,8.08,25.2,42627.9593,8.469999999999999,19.5175,0,0,0,0.18008348333541188,1,Standard,🟢 Loyal
+9940513475279,89.85,702.64,119.85,2515.74,2,5.04,1,2,1,2,0.487,1,48,275,18.2,0,0.373,2,0,0,38495,236,5,0,1,149.8,200,5,28,5,0,3,0,3,2,852.415,7.04,25.66,38756.1574,7.4350000000000005,34.096599999999995,0,0,1,0.17422632934945437,0,Digital Power User,🟢 Loyal
+9940777185168,71.58,134.18,79.38,1717.81,0,1.57,1,1,3,1,0.858,0,41,10,18.5,0,0.367,0,0,0,17701,197,10,2,0,59.8,100,2,24,1,1,3,0,0,5,245.45,2.5700000000000003,25.84,17915.1781,14.29,9.818,0,0,1,0.11908087700775581,3,Standard,🟢 Loyal
+9940501584520,23.16,239.97,53.22,486.46,3,4.38,3,2,2,4,0.455,0,3,71,19.0,0,0.299,2,0,0,11403,296,1,0,0,94.7,200,5,21,4,3,2,2,4,9,289.74,8.379999999999999,24.98,11703.8646,12.275,11.5896,1,0,0,0.2275929233353483,1,Standard,🟢 Loyal
+9940551090927,108.03,1834.46,124.62,2484.8,1,0.92,2,1,1,3,0.446,3,24,166,17.4,1,0.251,1,0,0,32917,246,3,2,1,65.6,50,5,23,5,0,2,0,1,6,2004.8,4.92,30.419999999999998,33187.848,8.23,100.24,0,0,1,0.09765398244136918,4,Standard,🟢 Loyal
+9940551494414,46.92,435.34,67.88,1032.29,4,0.96,0,2,1,1,0.064,2,-7,179,11.9,1,0.12,2,0,0,16075,63,2,0,1,37.8,200,5,22,1,0,1,0,2,5,516.2,6.96,22.3,16148.3229,4.32,25.81,0,0,0,0.3291443276486676,1,Standard,🟢 Loyal
+9940509308155,127.63,249.97,152.49,4850.04,1,7.69,0,1,4,0,0.789,0,23,121,28.1,1,0.521,1,0,0,13895,0,5,0,0,116.6,20,4,38,3,0,5,0,2,7,453.845,9.690000000000001,46.52,13943.5004,15.945,18.1538,0,0,0,0.21273803671887362,1,Standard,🟢 Loyal
+9940556235545,151.06,84.97,172.4,6797.85,0,0.68,0,1,0,2,0.445,3,77,69,9.4,1,0.127,2,0,0,16423,208,5,1,0,55.5,200,1,45,5,1,1,1,1,1,322.23,1.6800000000000002,19.94,16698.9785,4.225,12.8892,0,0,1,0.049017628861916726,3,Standard,🟢 Loyal
+9940558246527,54.35,1753.94,67.3,543.46,4,0.68,1,1,1,0,0.941,0,-1,180,23.7,1,0.44,2,0,0,24297,0,4,1,0,195.4,50,1,10,2,0,4,2,0,0,1841.94,4.68,40.5,24302.4346,7.705,73.6776,0,0,1,0.2551587487410554,4,Standard,🟢 Loyal
+9940511195511,19.15,155.68,23.9,172.35,0,1.4,1,2,2,0,0.225,1,19,215,27.6,0,0.715,1,1,1,8042,0,5,1,0,175.5,50,3,9,4,0,7,0,3,4,186.78,4.4,49.9,8043.7235,7.125,5.603400000000001,0,0,1,0.47976225332039263,3,Standard,🟡 Medium Risk
+9940501200099,19.4,113.89,60.48,193.97,0,0.76,2,1,4,2,0.189,1,42,191,21.1,0,0.392,2,0,0,11603,146,2,0,0,125.1,100,2,10,2,1,3,0,4,9,163.53,2.76,28.94,11750.9397,14.945,6.5412,0,0,0,0.1059703681124634,1,Standard,🟢 Loyal
+9940508639128,63.58,1514.37,63.18,1589.61,1,11.6,2,0,2,0,0.003,2,58,33,32.5,1,0.58,1,1,0,44107,0,8,1,0,208.2,20,5,25,1,1,5,1,1,2,1609.5399999999997,15.6,57.1,44122.8961,6.015,64.38159999999999,0,0,1,0.6702328033756071,2,Standard,🔴 High Risk
+9940501923496,134.19,169.26,159.21,5770.12,0,1.96,2,0,3,2,0.69,2,2,223,17.3,1,0.337,2,0,0,44698,252,5,0,0,89.1,200,5,43,2,1,3,0,3,9,383.055,4.96,32.04,45007.7012,14.45,19.15275,1,0,1,0.1346449464377077,0,Digital Power User,🟢 Loyal
+9940552398573,105.39,803.38,142.43,3899.54,0,0.16,2,1,1,3,0.538,0,68,96,30.9,1,0.616,1,1,0,18296,231,5,5,0,239.2,100,4,37,3,2,6,1,0,3,979.985,1.16,56.22,18565.9954,8.690000000000001,48.99925,0,0,1,0.08636860432747599,4,Standard,🟢 Loyal
+9940505670505,38.5,368.59,55.49,346.49,1,2.05,3,1,3,0,0.283,0,41,230,25.7,1,0.56,1,1,0,3289,0,7,0,2,150.9,20,5,9,3,0,5,0,3,3,434.835,6.05,49.9,3292.4649,10.415,17.3934,0,0,1,0.14692941989144967,3,Standard,🟢 Loyal
+9940776459096,94.9,148.74,144.93,3131.57,1,0.38,1,3,2,0,0.331,2,61,31,34.4,1,0.649,0,1,0,15377,0,6,1,0,190.2,200,1,33,2,0,6,1,2,0,316.105,5.38,60.379999999999995,15408.3157,7.655,12.644200000000001,0,0,1,0.08506062752968356,3,Standard,🟢 Loyal
+9940513059965,69.73,591.97,71.13,1324.96,3,0.63,3,1,2,1,0.303,3,48,24,39.9,0,0.739,1,1,1,21029,59,8,0,1,182.0,20,4,19,5,3,7,0,0,2,697.2650000000001,6.63,62.68,21101.2496,8.515,27.890600000000003,0,0,1,0.1624047634570318,3,Standard,🟢 Loyal
+9940705002191,64.49,249.66,86.04,1547.84,1,4.8,0,1,1,0,0.383,3,2,337,13.0,0,0.22,1,0,0,23759,0,4,3,4,71.0,200,5,24,3,2,2,0,2,3,357.16999999999996,7.8,17.4,23774.4784,4.915,10.715099999999998,1,0,0,0.30180411656074185,1,Standard,🟢 Loyal
+9940707073841,81.19,978.55,72.45,1217.91,2,0.04,2,0,5,0,0.307,2,25,58,23.0,1,0.503,2,0,0,18970,0,3,0,0,151.0,200,5,15,4,0,5,1,4,3,1095.965,3.04,41.06,18982.1791,16.535,43.8386,0,0,1,0.12761897034954653,4,Standard,🟢 Loyal
+9940554985663,80.46,216.11,115.24,1931.05,1,0.25,3,1,1,1,0.436,1,68,66,31.1,1,0.675,1,1,0,47810,80,6,2,1,227.8,100,5,24,3,0,6,0,0,8,354.19,4.25,57.6,47909.3105,6.18,17.709500000000002,0,0,1,0.11772710559646835,0,Digital Power User,🟢 Loyal
+9940774443879,101.39,207.95,120.71,2737.62,3,1.38,1,1,3,1,0.846,1,40,100,11.7,1,0.128,2,0,0,39832,164,6,0,1,12.8,100,5,27,2,0,1,0,0,1,369.695,7.38,22.259999999999998,40023.3762,14.23,18.48475,0,0,0,0.46805419050330294,1,Standard,🟡 Medium Risk
+9940501646174,77.09,114.62,93.06,2235.53,1,0.31,1,1,1,3,0.531,0,79,190,17.4,1,0.391,1,0,0,18280,159,8,1,3,89.9,200,4,29,5,0,3,0,2,4,238.24,2.31,33.22,18461.3553,8.655000000000001,11.912,0,0,1,0.08119088586269822,3,Standard,🟢 Loyal
+9940515066876,50.57,198.29,91.11,960.91,2,1.36,0,0,3,1,0.777,2,60,128,17.6,0,0.381,1,0,0,49280,106,2,2,3,132.8,200,1,19,3,0,3,1,0,0,294.41499999999996,6.36,25.220000000000002,49395.6091,13.885,11.776599999999998,0,0,0,0.13145039297273195,1,Standard,🟢 Loyal
+9940518224769,160.59,1163.4,178.98,8189.99,3,0.21,1,3,2,3,0.572,1,70,66,36.4,0,0.884,2,1,1,46499,531,7,0,1,321.0,100,3,51,1,1,8,2,0,1,1413.48,3.21,62.08,47111.8999,11.86,56.5392,0,0,1,0.644298400263184,4,Standard,🟡 Medium Risk
+9940506640828,145.63,458.43,165.0,6553.55,0,0.03,0,1,5,3,0.277,0,43,211,42.8,1,0.97,1,1,1,16722,579,4,1,0,316.3,20,5,45,3,1,9,1,0,5,686.56,4.029999999999999,78.19999999999999,17366.5355,19.385,34.327999999999996,0,0,1,0.0852035654664604,3,Standard,🟢 Loyal
+9940519037471,131.24,1170.53,146.01,4855.78,0,0.94,1,3,3,0,0.969,2,42,47,18.4,1,0.242,2,0,0,46628,0,7,1,2,146.5,100,4,37,3,1,2,1,2,2,1374.775,1.94,31.24,46676.5578,13.844999999999999,54.99100000000001,0,0,1,0.061586153216494695,4,Standard,🟢 Loyal
+9940512135542,122.52,1295.49,155.29,3920.78,1,5.73,1,0,2,1,0.184,3,47,224,33.7,1,0.648,1,1,0,46478,59,7,1,2,216.6,20,2,32,2,0,6,0,0,0,1495.655,7.73,59.660000000000004,46576.2078,7.92,74.78275,0,0,1,0.15964677362130986,4,Standard,🟢 Loyal
+9940701099149,63.72,1503.22,76.54,1338.16,0,2.19,0,3,3,5,0.95,0,12,2,19.0,1,0.353,1,0,0,16028,520,5,2,0,126.8,20,4,21,1,1,3,1,2,4,1605.21,4.1899999999999995,34.06,16561.3816,18.75,80.26050000000001,1,0,1,0.14082575904198424,4,Standard,🟢 Loyal
+9940515933429,69.23,672.05,70.97,1038.52,2,1.22,3,2,2,1,0.936,1,49,150,39.7,1,0.86,2,1,1,15164,195,6,0,0,285.1,20,1,15,3,0,8,0,1,3,776.765,8.219999999999999,72.9,15369.3852,11.68,38.838249999999995,0,0,1,0.5156000112762578,2,Standard,🟡 Medium Risk
+9940772607437,143.63,226.84,161.01,6176.29,1,0.4,1,0,3,2,0.184,0,53,30,30.0,1,0.585,1,1,0,29684,304,7,0,0,235.1,50,2,43,1,0,5,1,1,0,450.975,4.4,54.7,30049.7629,11.92,22.54875,0,0,0,0.07246823426046625,1,Standard,🟢 Loyal
+9940706345921,124.49,1695.91,122.32,4481.7,4,2.43,0,3,1,1,0.162,3,-7,101,25.5,1,0.557,2,1,0,40892,102,3,1,2,216.6,200,4,36,2,1,5,1,3,2,1881.5600000000002,8.43,49.64,41038.817,4.8100000000000005,94.07800000000002,0,0,1,0.19398796266084126,4,Standard,🟢 Loyal
+9940779135136,22.1,505.64,18.68,154.73,1,3.86,2,0,3,0,0.293,0,60,193,20.4,1,0.422,2,0,0,32118,0,5,0,1,83.1,20,4,7,4,0,4,1,1,4,537.08,4.859999999999999,36.839999999999996,32119.5473,10.465,21.4832,0,0,1,0.25325950792540536,0,Digital Power User,🟢 Loyal
+9940504034234,28.74,1197.29,70.99,517.34,2,4.2,2,0,0,3,0.607,0,30,35,12.3,1,0.359,0,0,0,30458,315,5,2,0,139.8,20,3,18,4,1,3,1,3,9,1261.5249999999999,7.2,27.48,30778.1734,6.035,50.46099999999999,0,0,1,0.5410452749111838,4,Standard,🟡 Medium Risk
+9940775945441,143.29,590.99,160.5,5874.83,1,0.85,3,0,2,2,0.43,3,19,192,22.4,1,0.478,2,0,0,14292,344,5,2,0,154.2,20,2,41,4,2,4,0,1,0,814.53,6.85,39.959999999999994,14694.7483,10.15,40.726499999999994,0,0,1,0.14504491097435954,3,Standard,🟢 Loyal
+9940707135260,65.99,1028.19,96.04,1517.74,3,1.75,1,4,4,1,0.851,2,55,112,36.8,1,0.711,1,1,1,35473,83,7,0,0,205.6,20,3,23,1,1,7,1,2,2,1142.2,5.75,67.02,35571.1774,17.255,57.11,0,0,1,0.17458603544759785,4,Standard,🟢 Loyal
+9940772350356,139.58,878.0,148.31,4326.89,2,7.44,2,2,2,3,0.981,1,55,93,22.3,1,0.484,1,0,0,49627,267,6,1,0,74.3,100,1,31,5,2,4,0,2,7,1091.7350000000001,10.440000000000001,39.980000000000004,49937.2689,13.905000000000001,54.58675000000001,0,0,1,0.5402806017359884,2,Standard,🟡 Medium Risk
+9940519076376,76.26,266.51,105.15,1525.21,2,2.86,2,1,2,1,0.443,2,9,123,32.3,1,0.691,1,1,0,40854,126,4,1,1,145.6,200,5,20,1,1,6,0,0,9,395.34499999999997,5.859999999999999,59.12,40995.2521,9.215,19.76725,1,0,1,0.42368462565298687,0,Digital Power User,🟡 Medium Risk
+9940772825113,114.6,1081.9,125.54,4240.3,1,2.02,2,0,5,2,0.014,2,77,340,38.5,1,0.785,1,1,1,29838,232,9,0,2,220.8,20,5,37,3,1,7,0,0,7,1259.27,6.02,70.2,30112.403,17.07,62.9635,0,0,1,0.10947738816642409,4,Standard,🟢 Loyal
+9940558274467,62.03,123.13,79.95,1054.52,3,1.0,0,1,0,0,0.977,2,69,246,39.8,1,0.846,2,1,1,4088,0,7,1,1,195.2,200,4,17,5,2,8,0,2,8,225.135,6.0,72.72,4098.5452,4.885,6.754049999999999,0,0,1,0.2989876862126663,3,Standard,🟢 Loyal
+9940506939875,95.94,259.8,107.79,3357.92,2,0.3,1,1,0,1,0.421,2,30,161,27.0,1,0.53,2,0,0,35737,82,6,1,0,145.4,200,2,35,2,2,5,0,0,5,409.635,3.3,45.6,35852.5792,3.105,16.3854,0,0,0,0.1019627242990591,1,Standard,🟢 Loyal
+9940552268685,22.81,163.06,45.63,342.2,2,3.48,0,1,1,0,0.502,0,-1,75,8.6,1,0.254,1,0,0,27982,0,7,1,0,104.9,20,1,15,1,0,2,1,1,8,208.685,6.48,21.68,27985.422,5.51,8.3474,0,0,0,0.3484976149398908,1,Standard,🟢 Loyal
+9940507523350,116.73,1594.74,162.4,3501.96,2,2.4,0,3,1,3,0.627,1,44,294,48.6,1,0.922,1,1,1,34537,537,5,0,0,253.3,50,1,30,2,1,9,0,1,2,1792.67,8.4,83.04,35109.0196,9.135,89.6335,0,0,1,0.3350276747142358,4,Standard,🟢 Loyal
+9940772768267,99.59,761.91,126.38,3087.39,4,0.65,5,0,2,5,0.763,3,88,200,31.2,1,0.534,1,0,0,33844,675,6,2,2,163.5,200,2,31,1,1,5,2,2,4,924.69,7.65,49.879999999999995,34549.8739,14.815,46.234500000000004,0,0,1,0.15167484063237885,4,Standard,🟢 Loyal
+9940516394840,125.94,1042.74,154.56,5037.78,2,0.54,1,1,2,3,0.481,3,62,186,17.9,1,0.37,2,0,0,11174,483,7,0,2,68.1,100,5,40,4,0,3,0,1,5,1245.96,5.54,33.3,11707.3778,11.405,62.298,0,0,1,0.11458565615477606,4,Standard,🟢 Loyal
+9940519637134,64.34,329.03,56.18,707.75,0,0.59,2,1,4,1,0.039,3,24,317,13.0,0,0.262,2,0,0,28004,104,4,2,0,90.5,20,2,11,4,1,2,2,1,6,421.46,2.59,18.240000000000002,28115.0775,13.195,16.8584,0,0,0,0.1127427676981993,1,Standard,🟢 Loyal
+9940559578334,114.43,291.49,128.25,4005.19,1,0.88,1,2,1,2,0.622,0,64,89,7.5,0,0.088,1,0,0,29683,274,3,0,1,46.7,20,4,35,4,0,0,0,2,8,470.045,2.88,9.26,29997.0519,8.11,18.8018,0,0,0,0.11515523851746433,1,Standard,🟢 Loyal
+9940558841146,77.01,343.29,90.41,1463.11,2,2.53,0,2,1,1,0.449,1,70,346,30.0,1,0.608,2,1,0,25755,185,3,1,1,125.6,50,1,19,2,1,6,0,2,5,465.505,6.529999999999999,55.16,25954.6311,6.245,23.27525,0,0,1,0.1891268806355548,0,Digital Power User,🟢 Loyal
+9940505446571,66.25,234.43,89.15,794.98,1,3.1,1,2,1,1,0.542,3,55,58,24.9,1,0.366,2,0,0,43201,131,2,0,0,79.7,200,5,12,1,0,3,0,2,7,345.255,7.1,40.22,43339.9498,6.71,17.26275,0,0,0,0.14776881579180723,1,Standard,🟢 Loyal
+9940776035838,88.2,50.0,119.78,2557.81,1,6.8,2,3,3,3,0.274,1,13,254,22.7,1,0.414,0,0,0,30996,531,7,1,1,73.6,200,1,29,2,1,4,1,2,0,198.08999999999997,7.8,38.98,31552.5781,13.370000000000001,9.904499999999999,1,0,0,0.20022581589824057,1,Standard,🟢 Loyal
+9940773702446,73.19,1172.5,53.78,951.49,5,2.09,1,1,3,7,0.005,1,44,64,22.7,1,0.405,0,0,0,38115,700,3,1,3,142.0,50,2,13,5,0,4,0,0,8,1272.5800000000002,9.09,38.8,38824.5149,16.025,63.629000000000005,0,0,1,0.4110552201469156,4,Standard,🟡 Medium Risk
