phone_number,monthly_spend,data_usage_gb,speed_mbps,support_calls,complaints,downtime_hours,payment_delay_days,device_count,plan_upgrade_count,contract_type,region,tenure_months,churn_status,cltv,payment_status,service_type,average_monthly_usage_gb,peak_usage_time,installation_address_airport_km,customer_satisfaction_score,smart_home_devices,azcloud_subscriber,marketing_consent
+9940505756875,94.55,110.3,200,1,1,1.64,2,2,0,0,4,27,0,2552.93,paid,ADSL,121.3,afternoon,22.1,3,1,0,1
+9940507013437,33.24,76.5,200,3,1,5.07,3,2,2,0,4,15,1,498.67,paid,GPON,62.4,morning,17.1,2,0,0,1
+9940518495532,74.91,208.8,200,2,0,0.27,0,5,0,1,4,25,0,1872.82,paid,ADSL,227.2,morning,19.6,1,0,0,0
+9940553023713,41.96,172.6,100,1,2,13.17,0,2,1,1,1,16,1,671.29,paid,GPON,156.5,afternoon,24.8,5,3,0,0
+9940703728818,97.9,17.2,200,0,3,0.47,2,2,2,1,2,22,0,2153.73,paid,5G,42.4,evening,17.1,3,2,0,1
+9940559448112,36.95,137.5,20,0,1,1.13,2,2,1,0,2,18,0,665.17,paid,Cable,164.1,night,25.4,5,0,0,1
+9940504958280,77.16,58.7,50,0,1,5.48,0,5,1,0,4,23,0,1774.75,paid,ADSL,58.5,night,7.6,1,0,0,1
+9940513174137,38.6,147.3,50,1,0,2.1,1,2,2,0,3,12,0,463.14,paid,5G,134.3,night,46.6,2,0,0,0
+9940779870588,85.87,206.8,100,0,2,0.16,0,2,4,1,4,23,0,1975.03,unpaid,5G,192.9,evening,64.2,3,1,0,1
+9940775040741,35.49,113.3,50,0,0,1.98,2,2,3,0,4,17,0,603.36,paid,5G,91.4,morning,2.6,1,2,0,1
+9940519865419,66.75,303.7,50,0,0,0.89,3,5,0,0,2,16,0,1068.04,paid,GPON,285.2,evening,3.0,4,0,1,0
+9940779273842,105.32,206.7,200,2,1,2.81,0,4,1,1,1,24,1,2527.66,unpaid,Cable,203.1,evening,74.5,5,0,1,1
+9940709154960,54.1,178.4,100,0,1,2.7,1,3,1,1,3,17,0,919.64,paid,GPON,167.2,night,16.9,2,0,0,1
+9940776236546,22.59,75.2,100,1,2,0.53,0,2,2,0,4,8,0,180.73,paid,Cable,45.2,evening,17.1,5,1,0,1
+9940778186034,16.68,270.7,20,0,3,0.68,1,1,0,0,1,10,0,166.81,paid,Cable,261.0,evening,14.7,5,1,1,1
+9940709644996,102.05,106.7,100,1,1,1.65,0,1,0,1,3,29,0,2959.32,paid,GPON,108.5,night,22.7,3,1,0,1
+9940513422174,115.32,276.4,50,2,3,0.03,1,2,3,1,2,38,0,4382.3,paid,5G,269.6,evening,1.0,4,0,1,0
+9940701339732,142.05,247.0,100,0,0,1.5,0,4,0,1,4,37,0,5255.85,overdue,GPON,229.1,evening,3.7,3,1,1,1
+9940513887650,137.96,46.2,200,0,2,2.64,3,4,2,1,3,30,0,4138.85,paid,GPON,16.2,night,4.1,2,0,0,0
+9940516732085,65.23,270.5,50,4,2,2.04,2,4,1,0,3,23,0,1500.28,overdue,ADSL,293.4,evening,17.8,2,1,1,1
+9940705925545,159.82,219.2,200,0,1,4.74,0,4,1,1,1,46,0,7351.58,paid,5G,218.4,morning,8.9,2,3,1,1
+9940551725261,120.98,189.4,100,1,2,2.99,1,3,0,1,4,41,0,4960.24,paid,ADSL,195.8,night,52.0,5,0,0,1
+9940556046995,129.7,150.7,50,2,0,3.49,0,2,0,0,3,41,0,5317.66,paid,GPON,154.4,night,20.6,1,1,0,1
+9940512569587,57.41,219.9,200,0,0,0.71,0,4,2,0,1,15,0,861.18,paid,GPON,229.8,afternoon,7.1,3,0,0,1
+9940555549524,113.97,125.5,20,2,1,4.32,1,1,2,0,2,28,1,3191.08,paid,5G,130.3,night,16.3,5,1,0,1
+9940506181303,107.73,240.4,100,0,0,6.54,2,1,2,1,2,26,1,2800.98,paid,Cable,242.4,morning,2.7,3,1,1,0
+9940706730031,56.05,223.8,50,3,2,2.19,1,5,1,1,1,13,0,728.63,unpaid,GPON,239.1,night,1.9,1,0,1,1
+9940554712992,142.17,71.2,100,1,4,4.02,2,3,1,1,2,40,0,5686.81,unpaid,Cable,90.7,night,47.7,2,0,0,0
+9940774674906,26.89,108.6,20,1,2,0.59,2,4,0,1,3,12,0,322.65,unpaid,GPON,136.3,afternoon,1.0,4,0,0,1
+9940557107158,52.29,171.1,100,0,2,0.93,0,5,2,1,4,14,0,732.12,unpaid,Cable,154.5,night,1.0,1,2,0,1
+9940557742566,94.61,76.2,20,2,2,5.08,0,4,1,1,4,25,0,2365.24,paid,5G,81.2,morning,24.9,4,0,0,1
+9940508269666,41.48,140.1,50,1,1,0.89,2,4,0,1,3,22,1,912.52,paid,5G,110.1,night,6.5,4,2,1,1
+9940504001949,53.2,48.4,200,3,0,0.65,3,3,1,1,1,12,0,638.46,paid,GPON,38.8,evening,12.3,2,1,0,1
+9940514816685,46.16,118.6,100,1,1,4.0,0,2,1,0,2,23,1,1061.64,paid,ADSL,114.7,evening,2.5,4,0,0,0
+9940513976092,108.37,233.6,50,2,1,0.21,2,2,1,1,2,31,0,3359.58,paid,Cable,248.4,night,41.1,2,0,1,1
+9940515747894,154.71,85.7,50,3,2,0.93,0,5,0,1,4,44,0,6807.22,paid,GPON,83.3,morning,1.0,2,1,0,1
+9940512145033,82.92,162.0,20,1,0,1.0,1,2,1,1,1,31,0,2570.4,unpaid,5G,175.4,evening,22.2,2,0,0,1
+9940704870822,85.67,53.5,20,1,0,0.26,1,5,0,1,4,29,0,2484.42,paid,Cable,46.6,evening,3.7,2,1,0,1
+9940502698409,75.29,210.5,100,1,0,2.18,0,1,3,1,1,20,0,1505.87,unpaid,GPON,199.0,morning,3.7,5,0,0,1
+9940515791663,73.08,122.9,50,2,2,0.43,1,2,1,0,3,25,0,1827.01,paid,5G,106.8,morning,1.0,1,0,0,0
+9940508654687,104.59,78.6,20,2,2,0.39,1,5,0,0,2,34,0,3555.89,overdue,Cable,92.4,evening,3.7,5,0,0,1
+9940519868558,23.35,110.6,50,1,1,3.68,1,3,2,0,4,15,1,350.3,paid,GPON,103.1,afternoon,5.7,4,2,0,1
+9940705016540,58.32,41.7,50,0,1,0.61,2,2,1,1,2,22,0,1283.04,paid,Cable,11.7,evening,16.4,5,0,0,1
+9940501506969,45.65,43.3,200,2,0,0.26,1,1,1,0,2,18,0,821.71,paid,ADSL,56.0,evening,1.2,4,2,0,1
+9940513050809,77.02,171.5,20,2,0,0.12,1,3,1,0,3,23,0,1771.39,paid,ADSL,152.9,evening,13.5,1,2,0,0
+9940501943369,102.95,64.5,50,1,0,4.83,3,5,0,1,1,24,0,2470.78,paid,5G,68.4,afternoon,6.3,4,2,0,0
+9940777834069,103.09,149.1,20,5,1,0.59,2,2,2,1,2,25,0,2577.27,unpaid,GPON,126.5,afternoon,8.1,4,2,0,1
+9940709862054,152.49,10.0,20,0,2,3.39,0,3,2,0,4,47,0,7167.08,unpaid,ADSL,10.3,afternoon,6.1,3,1,0,1
+9940515985829,121.62,172.9,100,5,1,5.02,2,2,1,0,4,29,1,3526.84,paid,ADSL,142.9,evening,1.1,3,0,1,1
+9940502591634,26.98,144.7,20,1,1,3.3,1,5,1,1,3,7,0,188.87,paid,ADSL,144.0,morning,7.8,2,2,0,1
+9940501190404,98.0,55.3,100,3,0,3.12,0,4,1,1,1,23,1,2253.91,paid,ADSL,37.7,night,7.5,5,1,0,1
+9940559784819,132.16,188.0,200,2,0,0.62,0,4,2,0,1,42,1,5550.86,paid,Cable,162.7,morning,18.5,5,0,0,1
+9940703847252,104.11,21.1,50,1,1,2.48,1,4,1,1,4,31,0,3227.3,paid,ADSL,36.3,afternoon,26.7,3,0,0,1
+9940552008097,126.77,177.5,20,3,0,2.34,1,3,0,1,4,41,0,5197.38,paid,Cable,175.1,night,2.4,5,1,0,0
+9940772593012,107.45,10.0,200,2,0,2.07,0,5,1,1,2,34,1,3653.19,paid,Cable,5.1,morning,60.1,3,0,0,1
+9940513297293,125.95,237.2,200,1,1,0.29,1,4,2,0,3,41,0,5164.0,paid,GPON,222.7,evening,1.7,2,1,1,1
+9940516902855,106.79,159.4,200,1,0,10.02,5,1,1,0,1,26,1,2776.63,paid,ADSL,177.3,afternoon,9.5,3,0,0,1
+9940559026049,96.64,10.0,200,2,0,5.08,0,2,1,1,3,31,0,2995.93,paid,Cable,1.3,night,17.4,5,1,0,1
+9940513475279,89.85,149.8,200,2,2,5.04,1,5,2,1,1,28,0,2515.74,unpaid,ADSL,179.5,afternoon,14.1,5,0,0,1
+9940777185168,71.58,59.8,100,0,1,1.57,1,2,0,1,1,24,0,1717.81,paid,Cable,84.4,morning,14.4,1,1,0,1
+9940501584520,23.16,94.7,200,3,2,4.38,3,5,1,0,3,21,0,486.46,paid,5G,123.2,evening,8.7,4,3,0,1
+9940551090927,108.03,65.6,50,1,1,0.92,2,5,2,1,4,23,0,2484.8,paid,Cable,85.0,evening,28.7,5,0,0,1
+9940551494414,46.92,37.8,200,4,2,0.96,0,5,0,0,4,22,0,1032.29,paid,ADSL,25.7,night,2.4,1,0,0,1
+9940509308155,127.63,116.6,20,1,1,7.69,0,4,0,1,2,38,0,4850.04,paid,Cable,117.6,night,6.7,3,0,0,0
+9940556235545,151.06,55.5,200,0,1,0.68,0,1,1,1,3,45,0,6797.85,unpaid,5G,51.5,evening,36.8,5,1,0,1
+9940558246527,54.35,195.4,50,4,1,0.68,1,1,0,1,3,10,0,543.46,paid,GPON,212.1,morning,13.5,2,0,0,1
+9940511195511,19.15,175.5,50,0,2,1.4,1,3,0,0,2,9,1,172.35,overdue,Cable,175.3,evening,11.7,4,0,1,1
+9940501200099,19.4,125.1,100,0,1,0.76,2,2,0,1,3,10,0,193.97,paid,GPON,120.2,morning,3.5,2,1,0,0
+9940508639128,63.58,208.2,20,1,0,11.6,2,5,2,0,4,25,1,1589.61,paid,5G,238.2,morning,10.3,1,1,0,1
+9940501923496,134.19,89.1,200,0,0,1.96,2,5,1,1,2,43,1,5770.12,paid,Cable,82.6,afternoon,27.3,2,1,0,0
+9940552398573,105.39,239.2,100,0,1,0.16,2,4,0,1,1,37,0,3899.54,paid,5G,226.7,evening,2.2,3,2,0,1
+9940505670505,38.5,150.9,20,1,1,2.05,3,5,3,0,4,9,0,346.49,paid,Cable,142.9,evening,7.5,3,0,0,1
+9940776459096,94.9,190.2,200,1,3,0.38,1,1,1,1,3,33,0,3131.57,paid,ADSL,211.6,evening,22.0,2,0,0,1
+9940513059965,69.73,182.0,20,3,1,0.63,3,4,0,1,2,19,0,1324.96,paid,GPON,185.7,evening,15.3,5,3,1,1
+9940705002191,64.49,71.0,200,1,1,4.8,0,5,3,0,1,24,1,1547.84,unpaid,Cable,80.2,afternoon,1.6,3,2,0,1
+9940707073841,81.19,151.0,200,2,0,0.04,2,5,2,0,2,15,0,1217.91,paid,5G,155.7,morning,11.0,4,0,0,1
+9940554985663,80.46,227.8,100,1,1,0.25,3,5,4,1,4,24,0,1931.05,paid,GPON,197.8,evening,2.1,3,0,1,1
+9940774443879,101.39,12.8,100,3,1,1.38,1,5,1,0,2,27,1,2737.62,paid,GPON,-8.6,evening,7.5,2,0,0,1
+9940501646174,77.09,89.9,200,1,1,0.31,1,4,0,1,4,29,0,2235.53,paid,Cable,84.4,afternoon,30.3,5,0,0,1
+9940515066876,50.57,132.8,200,2,0,1.36,0,1,1,0,1,19,0,960.91,paid,Cable,139.1,evening,1.0,3,0,0,0
+9940518224769,160.59,321.0,100,3,3,0.21,1,3,0,0,1,51,1,8189.99,paid,ADSL,301.3,night,49.4,1,1,1,1
+9940506640828,145.63,316.3,20,0,1,0.03,0,5,1,0,1,45,0,6553.55,unpaid,GPON,296.0,afternoon,1.0,3,1,1,0
+9940519037471,131.24,146.5,100,0,3,0.94,1,4,0,1,1,37,0,4855.78,unpaid,ADSL,140.2,night,37.2,3,1,0,0
+9940512135542,122.52,216.6,20,1,0,5.73,1,2,0,1,2,32,0,3920.78,paid,Cable,243.2,night,9.8,2,0,0,1
+9940701099149,63.72,126.8,20,0,3,2.19,0,4,4,1,3,21,0,1338.16,unpaid,GPON,96.8,night,8.8,1,1,0,1
+9940515933429,69.23,285.1,20,2,2,1.22,3,1,1,1,3,15,1,1038.52,paid,Cable,255.1,morning,3.2,3,0,1,1
+9940772607437,143.63,235.1,50,1,0,0.4,1,2,4,0,3,43,0,6176.29,unpaid,5G,265.1,morning,10.1,1,0,0,0
+9940706345921,124.49,216.6,200,4,3,2.43,0,4,2,1,1,36,0,4481.7,paid,GPON,186.6,evening,17.7,2,1,0,1
+9940779135136,22.1,83.1,20,1,0,3.86,2,4,2,0,3,7,0,154.73,paid,GPON,75.0,evening,11.1,4,0,0,1
+9940504034234,28.74,139.8,20,2,0,4.2,2,3,0,1,3,18,1,517.34,paid,Cable,109.8,afternoon,22.0,4,1,0,1
+9940775945441,143.29,154.2,20,1,0,0.85,3,2,2,0,3,41,0,5874.83,overdue,5G,148.1,evening,3.3,4,2,0,1
+9940707135260,65.99,205.6,20,3,4,1.75,1,3,1,0,3,23,0,1517.74,overdue,GPON,202.9,evening,10.7,1,1,1,1
+9940772350356,139.58,74.3,100,2,2,7.44,2,1,1,1,1,31,1,4326.89,paid,5G,104.3,afternoon,1.8,5,2,0,0
+9940519076376,76.26,145.6,200,2,1,2.86,2,5,1,1,2,20,1,1525.21,paid,ADSL,160.0,morning,15.7,1,1,1,1
+9940772825113,114.6,220.8,20,1,0,2.02,2,5,0,1,3,37,0,4240.3,unpaid,GPON,195.1,evening,39.3,3,1,1,0
+9940558274467,62.03,195.2,200,3,1,1.0,0,4,0,1,1,17,0,1054.52,paid,ADSL,165.2,evening,26.5,5,2,1,0
+9940506939875,95.94,145.4,200,2,1,0.3,1,2,2,0,1,35,0,3357.92,paid,ADSL,155.4,afternoon,42.4,2,2,0,0
+9940552268685,22.81,104.9,20,2,1,3.48,0,1,0,0,3,15,0,342.2,overdue,ADSL,94.5,night,19.9,1,0,0,1
+9940507523350,116.73,253.3,50,2,3,2.4,0,1,0,0,3,30,1,3501.96,paid,Cable,238.9,evening,6.6,2,1,1,1
+9940772768267,99.59,163.5,200,4,0,0.65,5,2,1,0,1,31,0,3087.39,paid,GPON,187.2,evening,24.7,1,1,0,1
+9940516394840,125.94,68.1,100,2,1,0.54,1,5,1,1,2,40,0,5037.78,paid,5G,38.1,afternoon,1.0,4,0,0,1
+9940519637134,64.34,90.5,20,0,1,0.59,2,2,1,1,4,11,0,707.75,paid,ADSL,83.2,evening,16.0,4,1,0,1
+9940559578334,114.43,46.7,20,1,2,0.88,1,4,0,0,2,35,0,4005.19,paid,5G,59.3,evening,50.6,4,0,0,1
+9940558841146,77.01,125.6,50,2,2,2.53,0,1,0,0,2,19,0,1463.11,overdue,5G,102.0,night,1.9,2,1,0,1
+9940505446571,66.25,79.7,200,1,2,3.1,1,5,0,0,4,12,0,794.98,unpaid,ADSL,105.7,morning,12.8,1,0,0,1
+9940776035838,88.2,73.6,200,1,3,6.8,2,1,2,1,1,29,0,2557.81,paid,GPON,53.3,evening,4.5,2,1,0,1
+9940773702446,73.19,142.0,50,5,1,2.09,1,2,1,1,2,13,0,951.49,unpaid,5G,140.6,afternoon,7.6,5,0,0,1
+9940709288624,72.91,251.9,100,1,1,6.25,1,1,2,0,2,26,1,1895.66,paid,Cable,238.0,night,20.5,2,0,1,1
+9940705295095,40.43,207.4,100,0,4,1.38,1,4,1,0,2,7,0,283.02,paid,ADSL,177.4,morning,4.1,5,1,1,0
+9940557944634,142.22,176.3,50,1,0,1.36,0,1,1,1,2,32,0,4551.09,paid,GPON,167.9,evening,8.6,5,1,0,1
+9940554236996,57.61,244.9,100,3,1,0.07,1,1,1,1,4,27,1,1555.6,paid,ADSL,260.7,evening,38.3,4,0,1,1
+9940557663816,82.1,158.0,50,1,0,1.35,1,2,0,0,1,17,0,1395.73,paid,Cable,137.3,evening,16.3,2,1,0,0
+9940503019742,90.68,85.0,100,2,2,1.58,2,1,3,0,3,28,0,2538.95,paid,Cable,72.5,evening,14.6,2,1,0,1
+9940507604159,116.31,55.0,100,2,0,3.23,2,2,1,1,3,31,0,3605.58,overdue,GPON,44.6,evening,26.3,1,0,0,1
+9940511413669,40.11,213.1,100,0,1,0.93,1,2,0,0,4,8,0,320.87,paid,5G,223.8,night,8.0,2,0,1,0
+9940551943369,95.05,165.6,200,1,2,0.09,2,5,0,1,1,28,0,2661.4,paid,ADSL,158.4,evening,1.8,3,1,0,1
+9940504169912,53.08,198.6,100,2,1,0.8,1,3,1,0,4,13,0,690.04,overdue,GPON,199.1,evening,6.9,4,0,0,0
+9940505338320,80.33,233.5,100,1,1,0.94,1,3,0,1,1,26,0,2088.48,paid,Cable,234.2,night,2.1,1,2,1,1
+9940777402683,53.52,234.1,200,1,2,1.06,1,4,0,1,3,17,1,909.9,paid,Cable,223.6,evening,11.8,2,2,1,1
+9940514231470,40.98,199.7,100,1,1,0.33,3,1,2,0,1,6,0,245.86,paid,5G,229.7,evening,66.6,2,1,0,1
+9940551165940,53.12,244.1,50,4,0,3.51,0,1,1,1,1,11,1,584.35,paid,GPON,223.6,afternoon,5.8,2,0,0,0
+9940553928543,47.28,98.7,100,2,1,2.54,1,1,0,1,3,12,0,567.4,paid,ADSL,112.8,afternoon,8.0,3,1,0,0
+9940704952606,108.78,242.1,200,3,1,6.0,2,5,0,0,1,31,0,3372.12,paid,ADSL,267.6,evening,39.8,4,0,0,0
+9940705893478,45.25,126.4,200,1,2,0.67,0,4,2,1,2,24,0,1086.02,paid,Cable,123.6,afternoon,1.3,5,1,0,1
+9940516796083,111.39,209.3,50,2,2,2.51,1,5,0,1,2,30,1,3341.69,paid,5G,210.6,morning,28.5,1,1,0,0
+9940773228967,66.76,49.4,50,1,2,2.66,1,5,2,0,2,17,0,1134.98,paid,GPON,60.0,evening,4.0,1,2,0,1
+9940516493636,70.02,211.4,50,2,0,0.74,2,1,3,1,1,22,0,1540.42,paid,Cable,204.0,evening,1.0,1,1,1,1
+9940776684287,135.53,74.2,20,0,1,1.25,2,1,0,1,3,40,0,5421.11,paid,ADSL,44.2,morning,1.0,2,0,0,1
+9940557989835,37.18,224.1,50,2,0,1.07,1,5,4,1,2,14,0,520.57,paid,ADSL,219.1,evening,11.0,1,4,0,1
+9940505698448,84.39,57.7,20,2,0,0.13,0,3,1,1,3,21,0,1772.23,paid,5G,87.7,afternoon,9.4,2,1,0,1
+9940708294676,38.2,100.2,50,1,1,2.11,0,4,0,1,1,19,0,725.86,unpaid,Cable,111.6,morning,36.2,2,2,0,1
+9940502994433,99.91,170.8,20,3,1,0.29,2,2,0,0,1,27,1,2697.55,overdue,GPON,172.4,morning,5.8,3,0,0,1
+9940707405351,111.97,165.4,50,2,1,0.48,1,3,1,1,1,31,0,3471.04,paid,ADSL,180.5,evening,39.0,3,3,0,0
+9940501412600,90.24,167.1,100,3,0,1.9,0,5,0,0,4,22,0,1985.24,paid,Cable,164.2,evening,16.4,4,0,0,0
+9940511925179,73.05,74.1,200,0,1,2.4,2,3,1,0,2,24,0,1753.29,unpaid,GPON,74.7,night,5.7,5,2,0,0
+9940708782486,36.51,324.8,200,0,3,1.53,0,4,1,1,1,14,0,511.1,paid,Cable,316.1,evening,3.2,1,0,1,1
+9940775275201,74.57,157.5,100,0,1,3.64,0,4,0,1,1,27,0,2013.35,paid,ADSL,167.0,night,28.3,1,0,1,1
+9940556587611,131.69,131.9,100,2,1,1.53,1,5,1,1,1,36,0,4740.79,paid,GPON,121.2,afternoon,1.0,4,1,0,0
+9940506430653,84.34,166.6,200,0,2,4.35,0,2,1,1,1,22,1,1855.59,paid,5G,160.3,evening,12.1,2,0,0,1
+9940517253756,87.65,92.9,100,1,3,1.09,4,5,0,0,1,26,0,2278.81,paid,ADSL,110.5,evening,1.0,5,0,0,1
+9940773210094,77.54,54.7,20,0,1,3.13,0,4,2,1,3,19,0,1473.27,unpaid,ADSL,50.8,evening,13.7,1,0,0,1
+9940702604348,128.14,222.5,200,1,0,0.72,1,5,0,1,3,37,0,4741.12,paid,GPON,233.8,night,31.9,1,0,1,1
+9940501382966,58.37,209.3,100,2,3,1.06,1,2,2,1,4,7,0,408.61,paid,GPON,222.2,evening,6.9,3,2,0,1
+9940518782910,103.04,45.6,100,0,2,0.52,2,1,2,1,4,37,0,3812.36,paid,GPON,44.1,afternoon,7.8,3,3,0,1
+9940513012312,150.87,89.8,20,1,2,1.07,0,1,2,1,3,42,0,6336.63,paid,Cable,82.9,evening,6.9,1,3,0,1
+9940506176527,70.41,135.1,50,2,1,4.12,1,2,3,0,3,24,1,1689.79,paid,ADSL,108.7,afternoon,5.0,3,0,0,1
+9940775094049,74.64,213.6,50,1,1,8.12,0,3,2,1,4,23,0,1716.72,paid,ADSL,191.6,morning,12.9,2,0,1,1
+9940702461209,78.0,246.7,200,2,3,0.01,0,2,0,0,4,28,0,2184.03,paid,Cable,258.9,evening,2.6,4,1,1,0
+9940504725372,98.79,101.8,50,0,2,0.29,0,2,0,1,1,36,0,3556.52,unpaid,ADSL,113.6,morning,11.9,5,0,0,0
+9940701748817,86.51,242.6,50,3,1,1.99,0,5,1,1,3,26,1,2249.14,overdue,ADSL,222.8,evening,29.0,3,2,1,1
+9940552590002,112.24,231.1,100,3,0,2.39,0,4,1,1,4,36,0,4040.79,unpaid,ADSL,239.0,evening,8.4,5,1,1,1
+9940502257245,137.48,200.2,20,3,1,2.38,0,4,1,1,4,34,1,4674.27,paid,5G,204.5,night,2.2,3,2,1,0
+9940558419739,52.09,76.2,100,2,2,1.25,1,4,1,1,2,16,0,833.49,unpaid,5G,94.9,evening,6.0,2,1,0,0
+9940506106760,39.98,142.6,20,1,5,2.96,2,5,0,1,3,9,0,359.83,paid,ADSL,172.6,evening,14.3,1,3,0,1
+9940519331179,132.2,171.3,20,1,1,0.3,2,2,0,1,2,42,0,5552.4,paid,ADSL,182.8,evening,80.0,2,1,1,0
+9940774923869,120.29,175.8,50,0,1,5.39,1,5,0,1,3,27,0,3247.7,overdue,ADSL,162.0,evening,14.7,2,1,0,0
+9940702812134,5.0,174.5,20,1,1,0.08,0,5,3,0,3,9,0,45.0,paid,GPON,189.4,afternoon,46.6,4,1,0,1
+9940506477276,84.62,55.9,20,3,1,2.41,3,2,1,0,3,27,0,2284.85,paid,Cable,35.0,afternoon,21.1,3,1,0,1
+9940779366155,25.42,169.1,50,1,2,0.41,1,2,0,1,4,11,0,279.67,paid,Cable,199.1,afternoon,15.8,4,1,0,1
+9940555793335,32.13,188.1,100,2,1,4.63,0,1,0,0,1,13,0,417.7,paid,ADSL,163.5,evening,30.9,1,1,0,0
+9940771160748,73.89,118.5,20,1,1,2.4,1,4,0,1,1,15,0,1108.42,paid,ADSL,127.3,night,13.6,2,2,0,1
+9940703732610,137.29,220.0,50,1,1,2.72,0,2,4,1,4,42,1,5766.25,paid,5G,220.0,evening,5.5,4,2,1,1
+9940519324661,45.67,101.5,100,1,2,2.98,1,2,2,0,2,14,0,639.44,paid,GPON,93.2,evening,1.2,5,1,0,1
+9940555665141,58.11,224.8,200,2,0,1.08,0,4,0,0,2,16,0,929.8,paid,5G,215.3,morning,15.1,2,0,0,1
+9940559567358,53.03,212.6,100,0,0,0.85,3,1,1,1,4,16,0,848.49,paid,Cable,239.8,evening,3.9,3,1,0,1
+9940705583437,89.98,188.4,100,1,0,0.29,2,1,3,1,3,27,0,2429.54,paid,5G,199.7,evening,23.1,2,2,1,1
+9940511108466,38.49,202.0,200,0,2,4.08,1,5,0,0,3,14,0,538.79,paid,Cable,198.9,evening,21.2,5,0,1,0
+9940518857463,57.04,106.8,20,2,2,2.63,0,1,2,1,4,19,1,1083.8,paid,5G,136.8,night,1.0,1,0,0,1
+9940517867172,116.98,84.6,200,1,2,0.79,1,5,2,0,2,29,1,3392.32,overdue,Cable,82.2,evening,2.0,5,1,0,0
+9940517437232,72.43,99.7,50,1,5,0.79,2,4,0,0,2,16,0,1158.81,unpaid,Cable,114.4,afternoon,1.0,4,2,0,0
+9940509731813,132.48,101.6,50,1,0,4.29,5,2,4,0,1,34,0,4504.37,paid,ADSL,74.8,night,35.0,5,1,0,1
+9940502765746,89.71,71.4,100,1,1,1.49,1,3,0,0,4,29,0,2601.71,paid,5G,45.7,evening,1.1,1,0,0,1
+9940779153119,79.38,84.9,200,3,1,2.85,2,2,2,0,1,25,1,1984.61,overdue,ADSL,99.1,evening,17.0,1,0,0,0
+9940503093611,43.11,240.6,200,2,3,0.46,0,3,0,0,2,15,0,646.71,paid,Cable,246.8,night,17.2,1,0,1,1
+9940779736390,143.58,232.1,200,2,1,1.58,0,4,2,1,2,41,0,5886.84,unpaid,ADSL,262.1,night,14.8,2,2,1,0
+9940502722878,92.64,192.6,50,2,0,1.12,1,5,0,0,4,33,0,3057.08,unpaid,5G,178.5,night,22.7,2,0,1,0
+9940705952911,103.98,50.3,20,0,3,9.25,2,2,1,1,2,35,0,3639.22,paid,5G,63.8,evening,34.8,2,0,0,1
+9940518104095,64.11,181.5,20,1,1,3.87,0,3,0,0,1,11,1,705.24,paid,GPON,176.6,evening,1.1,2,0,0,1
+9940551703405,24.41,119.0,200,2,0,1.14,0,5,2,0,1,7,1,170.9,paid,Cable,136.0,evening,3.2,4,0,0,1
+9940511600348,64.13,180.3,20,1,3,0.57,1,1,1,0,3,21,0,1346.67,paid,Cable,195.7,evening,2.4,2,1,0,1
+9940558648101,62.91,160.7,50,1,1,5.27,1,1,0,0,4,21,0,1321.1,overdue,ADSL,160.2,afternoon,71.4,2,1,1,0
+9940551543840,100.94,92.1,50,0,1,0.34,2,4,2,0,1,19,0,1917.93,paid,ADSL,77.3,night,27.9,5,1,0,1
+9940556524453,121.68,296.9,100,2,1,0.47,4,1,1,0,3,31,0,3772.03,unpaid,Cable,290.1,morning,20.8,2,0,1,1
+9940519443979,64.69,75.0,50,1,0,0.49,3,5,0,1,1,18,0,1164.4,paid,5G,52.7,night,11.8,2,0,0,1
+9940556532630,163.88,193.7,100,2,1,0.17,1,1,1,1,1,50,0,8194.17,paid,ADSL,201.0,afternoon,29.2,2,1,1,0
+9940775329005,158.96,158.7,100,1,0,0.93,0,4,2,0,1,46,0,7312.35,paid,ADSL,128.7,afternoon,17.9,3,4,0,1
+9940554755282,66.52,177.1,200,1,2,0.08,0,2,1,1,1,19,0,1263.79,paid,5G,165.4,morning,19.4,2,0,1,1
+9940516743471,53.8,219.5,20,2,0,1.63,0,5,3,0,3,22,0,1183.58,paid,5G,237.6,evening,63.5,3,3,1,0
+9940506146577,73.63,166.8,200,1,3,4.44,1,5,1,1,4,24,1,1767.07,unpaid,Cable,184.4,morning,7.1,5,1,0,1
+9940515515902,73.74,198.0,100,4,2,0.87,2,4,0,0,1,25,0,1843.6,paid,Cable,168.0,afternoon,22.9,3,0,0,0
+9940502382217,71.89,120.2,200,3,1,0.84,0,4,0,0,4,17,1,1222.16,paid,GPON,131.9,evening,6.2,5,0,0,0
+9940506964004,93.93,149.1,50,1,0,1.91,0,2,1,0,1,29,0,2724.0,paid,GPON,126.3,evening,80.0,4,0,0,1
+9940777657929,74.81,51.0,50,1,0,1.1,1,1,1,0,4,25,0,1870.36,paid,GPON,43.4,morning,19.3,2,1,0,0
+9940507379693,80.51,59.4,100,2,0,1.4,0,2,0,1,4,29,0,2334.66,unpaid,ADSL,74.8,afternoon,13.7,2,4,0,1
+9940551675155,107.87,178.3,200,1,1,0.66,0,1,1,1,3,29,0,3128.36,paid,GPON,158.8,morning,22.9,1,2,0,0
+9940777325933,116.62,135.2,20,1,0,1.81,0,4,0,1,2,31,0,3615.11,paid,ADSL,163.8,night,1.8,1,2,0,0
