phone_number,flights_per_month,total_spent,avg_ticket_price,last_flight_days,intl_ratio,business_ratio,delays,cancellations,loyalty_points,baggage_score,checkin_score,satisfaction,travel_type,extra_baggage_tendency,next_booked_flight_days,refund_requests,lounge_visits,domestic_flight_ratio,marketing_consent
+9940706417972,2,1452.0,484.0,226,0.738,0.559,0,0,24252,4,4,1,Business,0,13,0,0,0.262,1
+9940779988137,3,240.95,60.24,109,0.802,0.107,0,1,42054,2,3,1,Leisure,0,5,0,0,0.198,1
+9940777637635,0,142.23,142.23,97,0.866,0.29,0,0,27404,5,1,1,Leisure,0,5,0,0,0.134,1
+9940502080041,1,306.41,153.21,105,0.098,0.077,0,0,12338,4,4,1,Leisure,3,36,0,0,0.902,0
+9940501646652,0,220.59,220.59,316,0.316,0.123,1,0,32832,3,3,1,Leisure,0,86,0,0,0.684,1
+9940504688926,0,166.22,166.22,271,0.506,0.11,1,0,18923,2,2,0,Leisure,2,44,1,0,0.494,0
+9940555641186,2,326.66,108.89,65,0.335,0.171,1,0,22546,1,3,0,Leisure,0,46,0,0,0.665,1
+9940507017611,2,166.18,55.39,191,0.221,0.248,2,0,30363,3,4,1,Leisure,0,32,0,0,0.779,1
+9940515334323,0,218.07,218.07,273,0.915,0.274,0,0,19364,2,4,1,Leisure,0,37,0,0,0.085,0
+9940775631766,5,79.75,13.29,276,0.77,0.122,1,0,11190,3,1,0,Leisure,0,40,1,0,0.23,0
+9940779295163,1,137.44,68.72,318,0.223,0.125,0,0,7632,3,3,1,Leisure,3,82,0,0,0.777,1
+9940774013907,3,277.66,69.42,261,0.241,0.172,1,0,48104,1,2,0,Leisure,3,-1,0,0,0.759,1
+9940515441558,1,1275.46,637.73,338,0.632,0.735,1,0,15011,2,2,0,Business,3,45,0,1,0.368,1
+9940706016466,1,209.22,104.61,281,0.466,0.024,0,1,41290,1,5,1,Leisure,2,49,0,0,0.534,1
+9940705214884,1,191.01,95.51,208,0.308,0.292,0,0,12421,3,4,1,Leisure,1,41,0,0,0.692,1
+9940509713081,1,195.11,97.55,49,0.835,0.23,0,1,35928,3,5,1,Leisure,3,34,0,0,0.165,0
+9940559659798,0,145.97,145.97,349,0.934,0.137,0,0,6623,5,4,1,Leisure,0,22,0,0,0.066,0
+9940555618088,2,152.93,50.98,179,0.363,0.184,2,0,12445,2,4,1,Leisure,1,35,0,0,0.637,1
+9940515055187,0,918.52,918.52,14,0.646,0.586,0,0,47740,1,1,0,Business,2,58,0,1,0.354,1
+9940706300719,3,171.0,42.75,172,0.335,0.06,1,0,45591,4,5,1,Leisure,1,23,0,0,0.665,0
+9940702627959,1,1062.2,531.1,14,0.955,0.566,1,0,9171,2,3,1,Business,2,62,1,1,0.045,1
+9940554833828,1,242.9,121.45,93,0.405,0.056,0,1,24988,3,2,1,Leisure,3,72,1,0,0.595,0
+9940702952244,0,331.77,331.77,278,0.207,0.289,2,1,28604,5,1,1,Leisure,3,6,0,0,0.793,1
+9940702296451,2,269.26,89.75,281,0.399,0.004,0,0,43152,2,1,0,Leisure,0,56,1,0,0.601,0
+9940551856687,2,111.4,37.13,364,0.318,0.213,0,1,20145,4,1,1,Leisure,3,68,1,0,0.682,0
+9940516283606,3,133.01,33.25,79,0.509,0.009,1,1,44199,5,2,1,Leisure,3,67,0,0,0.491,0
+9940701005113,2,293.05,97.68,54,0.093,0.139,2,0,27398,2,1,0,Leisure,1,35,0,0,0.907,1
+9940706815554,3,266.01,66.5,107,0.618,0.002,2,1,14864,1,2,0,Leisure,0,20,2,0,0.382,1
+9940774887510,4,303.91,60.78,137,0.774,0.013,0,1,29244,2,4,1,Leisure,3,33,0,0,0.226,1
+9940504298344,1,2218.3,1109.15,90,0.263,0.903,3,0,4173,1,2,0,Business,3,68,0,0,0.737,0
+9940557923182,4,174.02,34.8,359,0.251,0.276,1,0,26008,3,3,1,Leisure,2,80,1,0,0.749,1
+9940775848747,1,234.25,117.12,292,0.334,0.214,3,0,3944,5,4,1,Leisure,1,45,0,0,0.666,0
+9940557601197,2,62.58,20.86,318,0.513,0.252,1,0,16491,5,3,1,Leisure,3,8,0,0,0.487,1
+9940777385268,3,698.67,174.67,239,0.103,0.637,2,0,35375,2,3,1,Business,3,1,0,0,0.897,1
+9940501289341,2,395.92,131.97,150,0.553,0.18,1,0,17034,5,2,1,Leisure,2,40,1,0,0.447,1
+9940502939430,1,166.99,83.5,102,0.661,0.149,3,0,49550,3,2,1,Leisure,1,44,0,0,0.339,1
+9940706129845,3,198.44,49.61,325,0.979,0.257,0,0,8523,2,1,0,Leisure,1,36,0,0,0.021,0
+9940519779913,4,179.68,35.94,51,0.965,0.167,0,0,44707,1,1,0,Leisure,3,65,0,0,0.035,1
+9940552388547,3,350.28,87.57,165,0.318,0.275,1,0,20660,5,2,1,Leisure,2,51,0,0,0.682,1
+9940551950022,0,81.54,81.54,28,0.667,0.273,0,0,32548,5,1,1,Leisure,1,44,0,0,0.333,1
+9940559469685,4,267.46,53.49,124,0.733,0.103,2,0,18101,1,2,0,Leisure,0,14,0,0,0.267,1
+9940779701216,1,160.03,80.02,337,0.832,0.224,1,0,24856,4,1,1,Leisure,2,58,0,0,0.168,1
+9940502506284,1,135.01,67.51,214,0.086,0.265,1,0,49622,4,5,1,Leisure,2,16,0,0,0.914,0
+9940704615370,0,50.0,50.0,35,0.13,0.11,1,0,9622,5,4,1,Leisure,3,85,0,0,0.87,1
+9940776639752,0,371.45,371.45,102,0.298,0.232,0,0,4668,5,1,1,Leisure,1,-3,0,0,0.702,0
+9940702757050,2,272.35,90.78,59,0.268,0.0,1,0,27576,3,1,0,Leisure,3,9,0,0,0.732,0
+9940513936144,4,67.32,13.46,240,0.782,0.128,1,0,28886,2,2,0,Leisure,1,71,0,0,0.218,0
+9940504557597,0,1730.75,1730.75,157,0.815,0.768,1,0,43965,5,1,1,Business,2,88,1,1,0.185,0
+9940706774051,0,1510.36,1510.36,106,0.468,0.901,0,1,49477,4,1,1,Business,1,2,2,3,0.532,1
+9940553772578,7,2286.02,285.75,250,0.476,0.955,2,0,29355,2,2,0,Business,1,8,1,1,0.524,1
+9940504710326,2,987.43,329.14,185,0.519,0.937,1,1,46389,5,4,1,Business,1,52,0,1,0.481,1
+9940513606247,2,1544.19,514.73,256,0.032,0.683,0,0,4743,3,3,1,Business,2,88,0,1,0.968,0
+9940777836786,2,191.92,63.97,282,0.397,0.26,2,1,34680,4,1,1,Leisure,3,-5,1,0,0.603,0
+9940512377314,2,326.79,108.93,62,0.092,0.225,0,0,26463,3,1,0,Leisure,1,31,1,0,0.908,0
+9940503076111,0,1114.17,1114.17,314,0.133,0.936,1,0,19846,3,1,0,Business,2,50,0,0,0.867,1
+9940703249905,1,50.0,25.0,34,0.685,0.241,2,0,42564,3,5,1,Leisure,2,53,1,0,0.315,1
+9940509152125,0,94.8,94.8,15,0.544,0.154,1,0,36355,1,3,0,Leisure,0,15,1,0,0.456,1
+9940779500285,1,186.91,93.46,19,0.435,0.062,1,0,3481,3,3,1,Leisure,2,-6,0,0,0.565,1
+9940775501886,2,808.01,269.34,265,0.759,0.593,1,0,46820,2,3,1,Business,2,57,0,2,0.241,1
+9940772407602,2,330.9,110.3,26,0.581,0.12,1,2,24823,1,3,0,Leisure,1,88,1,0,0.419,1
+9940777804837,2,198.99,66.33,324,0.263,0.011,0,0,27111,2,3,1,Leisure,2,67,0,0,0.737,1
+9940515428815,2,253.92,84.64,269,0.663,0.276,1,0,8891,5,3,1,Leisure,0,81,0,0,0.337,1
+9940518647570,1,1322.38,661.19,269,0.287,0.863,0,0,17155,1,5,1,Business,0,87,1,1,0.713,1
+9940514239950,0,160.25,160.25,116,0.111,0.137,2,1,35642,4,5,1,Leisure,0,58,1,0,0.889,0
+9940559989456,1,1763.58,881.79,84,0.955,0.542,2,1,660,1,3,0,Business,1,65,0,1,0.045,1
+9940778263029,2,388.85,129.62,117,0.834,0.228,1,0,19586,3,5,1,Leisure,3,9,0,0,0.166,0
+9940703015510,1,66.04,33.02,272,0.547,0.023,0,0,25309,5,1,1,Leisure,1,84,1,0,0.453,1
+9940707529911,2,414.64,138.21,77,0.096,0.647,0,1,45732,2,4,1,Business,2,51,1,3,0.904,1
+9940773582031,3,50.0,12.5,293,0.425,0.21,1,1,4652,1,2,0,Leisure,1,83,0,0,0.575,1
+9940704148127,1,179.61,89.81,130,0.576,0.092,2,1,44175,2,1,0,Leisure,0,87,0,0,0.424,1
+9940513253897,2,1910.35,636.78,66,0.332,0.943,1,0,15929,5,4,1,Business,1,20,0,3,0.668,1
+9940557139976,1,292.31,146.16,145,0.193,0.055,2,0,13051,5,5,1,Leisure,2,67,0,0,0.807,1
+9940553365841,0,195.12,195.12,332,0.507,0.29,1,2,31130,5,1,1,Leisure,3,31,1,0,0.493,1
+9940506749191,4,174.16,34.83,111,0.887,0.28,2,0,21675,1,3,0,Leisure,2,0,0,0,0.113,0
+9940706242002,0,1131.0,1131.0,100,0.318,0.89,0,0,13888,3,5,1,Business,1,32,0,0,0.682,1
+9940707757189,0,178.21,178.21,264,0.872,0.103,0,0,10764,2,4,1,Leisure,1,38,1,0,0.128,1
+9940709941701,0,144.91,144.91,345,0.38,0.127,1,0,11193,2,3,1,Leisure,0,26,0,0,0.62,0
+9940551079382,2,695.15,231.72,83,0.281,0.826,3,1,11415,2,2,0,Business,0,33,0,0,0.719,0
+9940709912501,3,85.27,21.32,182,0.864,0.576,1,1,29438,4,2,1,Business,1,64,0,0,0.136,1
+9940771984181,1,817.21,408.6,287,0.094,0.871,1,0,22933,1,5,1,Business,2,62,0,0,0.906,0
+9940555740958,1,264.77,132.38,48,0.764,0.133,0,1,3660,5,2,1,Leisure,0,30,0,0,0.236,0
+9940554068007,2,261.25,87.08,79,0.476,0.235,2,0,11855,4,1,1,Leisure,1,61,0,0,0.524,1
+9940506751244,1,277.35,138.67,258,0.079,0.043,1,0,46421,1,2,0,Leisure,1,82,0,0,0.921,0
+9940707495629,0,140.29,140.29,105,0.674,0.035,2,0,40791,3,2,1,Leisure,1,80,0,0,0.326,1
+9940778739734,3,183.41,45.85,207,0.37,0.271,1,0,49165,2,1,0,Leisure,3,47,0,0,0.63,1
+9940704617815,2,315.04,105.01,172,0.757,0.29,0,0,34641,2,3,1,Leisure,1,75,0,0,0.243,1
+9940779396400,3,152.84,38.21,278,0.514,0.161,1,0,49458,4,3,1,Leisure,2,22,1,0,0.486,0
+9940773901917,2,143.67,47.89,177,0.805,0.213,1,0,34311,3,5,1,Leisure,2,7,0,0,0.195,1
+9940702834745,0,1265.05,1265.05,109,0.024,0.575,0,0,334,1,2,0,Business,1,74,0,1,0.976,0
+9940554412188,1,1350.89,675.44,106,0.485,0.819,1,0,27756,2,2,0,Business,2,63,0,0,0.515,0
+9940505756875,1,1035.27,517.64,21,0.5,0.763,0,0,116,2,5,1,Business,3,59,1,0,0.5,1
+9940507013437,1,94.88,47.44,44,0.855,0.046,2,0,6876,2,3,1,Leisure,1,66,0,0,0.145,1
+9940518495532,1,470.09,235.05,63,0.858,0.222,2,0,5158,1,1,0,Leisure,1,23,0,0,0.142,1
+9940553023713,0,300.52,300.52,319,0.48,0.062,2,0,2475,4,3,1,Leisure,3,19,1,0,0.52,0
+9940703728818,0,262.03,262.03,174,0.276,0.135,3,0,45861,5,3,1,Leisure,2,79,0,0,0.724,1
+9940559448112,1,2043.13,1021.57,355,0.44,0.825,2,0,8110,5,3,1,Business,1,68,0,0,0.56,1
+9940504958280,2,1778.86,592.95,17,0.725,0.558,3,0,43469,2,4,1,Business,0,36,2,1,0.275,1
+9940513174137,0,369.35,369.35,360,0.077,0.139,3,2,15637,3,5,1,Leisure,2,33,0,0,0.923,1
+9940779870588,1,236.04,118.02,240,0.977,0.247,0,0,887,4,4,1,Leisure,1,3,1,0,0.023,0
+9940775040741,3,506.97,126.74,181,0.638,0.739,3,1,16786,1,4,1,Business,2,-3,0,0,0.362,1
+9940519865419,3,253.38,63.35,184,0.427,0.146,2,1,3580,3,2,1,Leisure,2,72,0,0,0.573,0
+9940779273842,0,984.13,984.13,348,0.594,0.895,1,1,15641,2,5,1,Business,2,26,0,2,0.406,1
+9940709154960,2,1383.01,461.0,77,0.893,0.77,0,0,15173,5,5,1,Business,2,61,0,1,0.107,1
+9940776236546,1,103.39,51.69,121,0.402,0.162,0,0,2523,4,1,1,Leisure,2,80,0,0,0.598,0
+9940778186034,4,1228.88,245.78,291,0.226,0.793,0,1,13965,1,5,1,Business,3,-4,0,1,0.774,0
+9940709644996,3,152.7,38.18,6,0.668,0.235,3,0,5733,2,2,0,Leisure,3,19,0,0,0.332,0
+9940513422174,3,122.19,30.55,239,0.055,0.26,0,0,75,3,3,1,Leisure,2,6,1,0,0.945,1
+9940701339732,0,194.09,194.09,225,0.376,0.224,0,2,31167,1,4,1,Leisure,0,44,0,0,0.624,0
+9940513887650,0,1019.19,1019.19,200,0.208,0.816,0,0,4070,5,3,1,Business,3,79,0,2,0.792,0
+9940516732085,2,363.68,121.23,162,0.752,0.043,1,1,34620,5,3,1,Leisure,2,13,0,0,0.248,1
+9940705925545,2,680.39,226.8,264,0.859,0.636,1,0,33907,3,2,1,Business,3,-4,1,0,0.141,1
+9940551725261,1,888.61,444.3,340,0.805,0.707,2,0,42221,2,2,0,Business,3,57,0,1,0.195,1
+9940556046995,4,186.1,37.22,216,0.102,0.041,2,0,29555,5,2,1,Leisure,1,46,2,0,0.898,0
+9940512569587,2,50.0,16.67,300,0.142,0.153,1,0,21299,1,3,0,Leisure,1,64,1,0,0.858,1
+9940555549524,2,1501.06,500.35,4,0.93,0.782,2,0,17691,2,4,1,Business,2,-2,0,0,0.07,0
+9940506181303,1,189.04,94.52,55,0.621,0.063,4,0,11813,4,1,1,Leisure,0,14,0,0,0.379,0
+9940706730031,2,241.65,80.55,200,0.274,0.12,0,0,12247,3,3,1,Leisure,3,73,0,0,0.726,1
+9940554712992,1,192.87,96.44,292,0.599,0.243,1,1,9942,1,3,0,Leisure,3,24,0,0,0.401,1
+9940774674906,1,50.0,25.0,92,0.729,0.109,2,0,23725,5,5,1,Leisure,1,8,0,0,0.271,0
+9940557107158,3,156.96,39.24,267,0.673,0.207,3,0,32039,3,1,0,Leisure,1,84,0,0,0.327,0
+9940557742566,0,117.36,117.36,280,0.367,0.286,6,0,31926,3,3,1,Leisure,1,51,0,0,0.633,1
+9940508269666,1,827.8,413.9,224,0.618,0.867,0,0,36313,2,2,0,Business,1,88,0,0,0.382,1
+9940504001949,3,245.82,61.46,243,0.088,0.238,1,0,15234,2,4,1,Leisure,3,88,0,0,0.912,0
+9940514816685,2,415.47,138.49,77,0.914,0.094,0,0,47350,5,1,1,Leisure,3,8,1,0,0.086,1
+9940513976092,2,246.67,82.22,217,0.801,0.05,1,0,6648,1,4,1,Leisure,2,57,0,0,0.199,0
+9940515747894,1,143.96,71.98,58,0.881,0.222,0,1,35375,2,5,1,Leisure,1,61,0,0,0.119,1
+9940512145033,2,157.71,52.57,195,0.26,0.134,0,0,45864,5,2,1,Leisure,0,31,1,0,0.74,1
+9940704870822,2,1292.38,430.79,329,0.237,0.891,1,0,41822,5,2,1,Business,0,76,0,1,0.763,1
+9940502698409,1,284.49,142.24,94,0.561,0.092,0,1,5788,1,5,1,Leisure,2,28,0,0,0.439,1
+9940515791663,1,813.48,406.74,300,0.375,0.982,1,0,34046,3,2,1,Business,1,-3,0,0,0.625,1
+9940508654687,2,839.74,279.91,239,0.198,0.514,1,1,41928,1,3,0,Business,0,85,0,0,0.802,1
+9940519868558,0,184.52,184.52,212,0.797,0.035,0,0,17408,5,1,1,Leisure,0,45,0,0,0.203,0
+9940705016540,2,1492.75,497.58,290,0.086,0.568,0,0,28135,2,3,1,Business,1,49,1,2,0.914,1
+9940501506969,0,272.02,272.02,226,0.026,0.073,3,1,24334,4,5,1,Leisure,1,65,0,0,0.974,0
+9940513050809,1,222.51,111.26,143,0.829,0.045,0,0,23474,5,1,1,Leisure,2,89,0,0,0.171,1
+9940501943369,0,180.36,180.36,58,0.218,0.144,2,0,33050,5,4,1,Leisure,0,55,0,0,0.782,1
+9940777834069,1,224.34,112.17,128,0.877,0.177,2,1,12783,3,5,1,Leisure,3,-2,0,0,0.123,1
+9940709862054,1,1231.61,615.8,238,0.558,0.803,0,1,15627,1,1,0,Business,2,30,0,1,0.442,0
+9940515985829,0,1153.24,1153.24,342,0.603,0.918,2,0,34998,2,4,1,Business,1,71,1,0,0.397,1
+9940502591634,0,265.48,265.48,343,0.021,0.172,2,0,5087,5,3,1,Leisure,2,66,1,0,0.979,1
+9940501190404,1,85.5,42.75,292,0.442,0.174,1,0,24542,5,2,1,Leisure,0,11,0,0,0.558,1
+9940559784819,3,482.01,120.5,272,0.914,0.05,1,0,37424,2,1,0,Leisure,0,10,1,0,0.086,0
+9940703847252,1,1102.24,551.12,24,0.745,0.97,1,1,5145,2,2,0,Business,3,26,0,1,0.255,1
+9940552008097,1,238.97,119.49,212,0.257,0.182,1,2,12781,3,3,1,Leisure,1,74,0,0,0.743,0
+9940772593012,0,179.31,179.31,101,0.041,0.161,3,0,41059,1,2,0,Leisure,2,55,0,0,0.959,0
+9940513297293,0,188.15,188.15,155,0.142,0.284,1,0,25458,4,1,1,Leisure,3,57,0,0,0.858,1
+9940516902855,5,237.92,39.65,311,0.794,0.179,3,1,34252,2,5,1,Leisure,2,71,2,0,0.206,1
+9940559026049,1,245.51,122.75,78,0.494,0.06,0,0,42361,5,4,1,Leisure,0,23,0,0,0.506,1
+9940513475279,1,702.64,351.32,275,0.487,0.854,0,1,38495,4,5,1,Business,1,48,1,1,0.513,1
+9940777185168,3,134.18,33.54,10,0.858,0.007,0,0,17701,2,5,1,Leisure,0,41,1,0,0.142,0
+9940501584520,2,239.97,79.99,71,0.455,0.211,0,0,11403,5,3,1,Leisure,0,3,1,0,0.545,1
+9940551090927,1,1834.46,917.23,166,0.446,0.936,0,0,32917,4,3,1,Business,3,24,0,0,0.554,1
+9940551494414,1,435.34,217.67,179,0.064,0.051,1,0,16075,4,4,1,Leisure,2,-7,0,0,0.936,1
+9940509308155,4,249.97,49.99,121,0.789,0.082,1,0,13895,3,5,1,Leisure,0,23,0,0,0.211,1
+9940556235545,0,84.97,84.97,69,0.445,0.029,1,0,16423,3,3,1,Leisure,3,77,1,0,0.555,0
+9940558246527,1,1753.94,876.97,180,0.941,0.948,0,0,24297,1,1,0,Business,0,-1,0,0,0.059,0
+9940511195511,2,155.68,51.89,215,0.225,0.076,2,0,8042,4,1,1,Leisure,1,19,1,0,0.775,1
+9940501200099,4,113.89,22.78,191,0.189,0.084,2,0,11603,2,4,1,Leisure,1,42,0,0,0.811,1
+9940508639128,2,1514.37,504.79,33,0.003,0.658,2,0,44107,2,2,0,Business,2,58,1,3,0.997,1
+9940501923496,3,169.26,42.32,223,0.69,0.704,3,0,44698,5,3,1,Business,2,2,0,0,0.31,0
+9940552398573,1,803.38,401.69,96,0.538,0.878,1,0,18296,5,2,1,Business,0,68,0,1,0.462,0
+9940505670505,3,368.59,92.15,230,0.283,0.102,3,0,3289,1,5,1,Leisure,0,41,0,0,0.717,1
+9940776459096,2,148.74,49.58,31,0.331,0.066,3,0,15377,3,2,1,Leisure,2,61,1,0,0.669,1
+9940513059965,2,591.97,197.32,24,0.303,0.748,1,0,21029,2,3,1,Business,3,48,1,1,0.697,1
+9940705002191,1,249.66,124.83,337,0.383,0.28,2,1,23759,3,5,1,Leisure,3,2,0,0,0.617,1
+9940707073841,5,978.55,163.09,58,0.307,0.817,1,0,18970,5,3,1,Business,2,25,0,1,0.693,1
+9940554985663,1,216.11,108.06,66,0.436,0.27,1,0,47810,4,1,1,Leisure,1,68,0,0,0.564,1
+9940774443879,3,207.95,51.99,100,0.846,0.257,3,1,39832,3,2,1,Leisure,1,40,1,0,0.154,1
+9940501646174,1,114.62,57.31,190,0.531,0.107,1,0,18280,1,1,0,Leisure,0,79,0,0,0.469,1
+9940515066876,3,198.29,49.57,128,0.777,0.031,2,0,49280,1,5,1,Leisure,2,60,1,0,0.223,1
+9940518224769,2,1163.4,387.8,66,0.572,0.559,0,0,46499,4,5,1,Business,1,70,0,0,0.428,1
+9940506640828,5,458.43,76.41,211,0.277,0.692,2,0,16722,3,5,1,Business,0,43,1,0,0.723,1
+9940519037471,3,1170.53,292.63,47,0.969,0.961,0,0,46628,1,1,0,Business,2,42,2,1,0.031,1
+9940512135542,2,1295.49,431.83,224,0.184,0.805,1,1,46478,1,2,0,Business,3,47,0,0,0.816,0
+9940701099149,3,1503.22,375.8,2,0.95,0.78,0,0,16028,3,1,0,Business,0,12,0,0,0.05,0
+9940515933429,2,672.05,224.02,150,0.936,0.987,0,1,15164,4,3,1,Business,1,49,0,0,0.064,1
+9940772607437,3,226.84,56.71,30,0.184,0.138,1,1,29684,5,4,1,Leisure,0,53,0,0,0.816,0
+9940706345921,1,1695.91,847.95,101,0.162,0.513,2,0,40892,5,2,1,Business,3,-7,0,0,0.838,1
+9940779135136,3,505.64,126.41,193,0.293,0.918,0,0,32118,1,1,0,Business,0,60,0,1,0.707,0
+9940504034234,0,1197.29,1197.29,35,0.607,0.978,1,2,30458,1,1,0,Business,0,30,1,2,0.393,1
+9940775945441,2,590.99,197.0,192,0.43,0.985,2,0,14292,3,2,1,Business,3,19,0,0,0.57,1
+9940707135260,4,1028.19,205.64,112,0.851,0.606,1,0,35473,1,4,1,Business,2,55,0,2,0.149,0
+9940772350356,2,878.0,292.67,93,0.981,0.772,0,2,49627,4,2,1,Business,1,55,0,0,0.019,0
+9940519076376,2,266.51,88.84,123,0.443,0.297,0,0,40854,4,4,1,Leisure,2,9,0,0,0.557,0
+9940772825113,5,1081.9,180.32,340,0.014,0.721,2,0,29838,4,5,1,Business,2,77,0,0,0.986,1
+9940558274467,0,123.13,123.13,246,0.977,0.279,1,0,4088,3,1,0,Leisure,2,69,1,0,0.023,1
+9940506939875,0,259.8,259.8,161,0.421,0.239,1,0,35737,1,1,0,Leisure,2,30,0,0,0.579,1
+9940552268685,1,163.06,81.53,75,0.502,0.17,1,0,27982,3,4,1,Leisure,0,-1,0,0,0.498,0
+9940507523350,1,1594.74,797.37,294,0.627,0.544,1,0,34537,2,1,0,Business,1,44,2,2,0.373,1
+9940772768267,2,761.91,253.97,200,0.763,0.743,1,0,33844,5,3,1,Business,3,88,2,1,0.237,1
+9940516394840,2,1042.74,347.58,186,0.481,0.591,2,0,11174,1,4,1,Business,3,62,0,0,0.519,1
+9940519637134,4,329.03,65.81,317,0.039,0.108,2,1,28004,4,4,1,Leisure,3,24,0,0,0.961,1
+9940559578334,1,291.49,145.75,89,0.622,0.123,0,0,29683,4,2,1,Leisure,0,64,0,0,0.378,1
+9940558841146,1,343.29,171.65,346,0.449,0.227,0,0,25755,4,1,1,Leisure,1,70,0,0,0.551,0
+9940505446571,1,234.43,117.21,58,0.542,0.077,2,0,43201,5,3,1,Leisure,3,55,0,0,0.458,0
+9940776035838,3,50.0,12.5,254,0.274,0.084,0,0,30996,5,2,1,Leisure,1,13,0,0,0.726,1
+9940773702446,3,1172.5,293.12,64,0.005,0.552,2,1,38115,3,1,0,Business,1,44,1,0,0.995,1
+9940709288624,1,50.0,25.0,23,0.131,0.285,1,0,33543,2,5,1,Leisure,3,16,1,0,0.869,1
+9940705295095,3,291.86,72.97,246,0.581,0.045,1,1,22888,5,5,1,Leisure,1,61,0,0,0.419,0
+9940557944634,1,201.54,100.77,238,0.646,0.158,1,0,33320,1,1,0,Leisure,3,-6,0,0,0.354,1
+9940554236996,3,325.95,81.49,273,0.124,0.108,0,0,27148,1,4,1,Leisure,2,75,0,0,0.876,1
+9940557663816,2,874.59,291.53,4,0.437,0.838,0,0,29626,4,2,1,Business,3,39,0,1,0.563,1
+9940503019742,2,989.29,329.76,61,0.629,0.607,0,1,32067,4,4,1,Business,1,80,0,1,0.371,1
+9940507604159,3,374.58,93.65,141,0.426,0.258,1,1,28709,1,1,0,Leisure,3,85,1,0,0.574,1
+9940511413669,1,295.93,147.97,360,0.699,0.121,0,0,18573,2,4,1,Leisure,1,34,0,0,0.301,1
+9940551943369,4,208.14,41.63,341,0.934,0.078,3,0,34297,2,1,0,Leisure,1,79,0,0,0.066,1
+9940504169912,1,243.48,121.74,333,0.326,0.094,0,1,16645,2,2,0,Leisure,0,62,0,0,0.674,1
+9940505338320,1,341.39,170.7,261,0.793,0.29,2,0,28074,5,2,1,Leisure,3,38,0,0,0.207,0
+9940777402683,0,244.76,244.76,89,0.237,0.111,2,0,22487,1,3,0,Leisure,3,32,1,0,0.763,1
+9940514231470,2,133.4,44.47,279,0.578,0.141,2,1,27309,4,3,1,Leisure,1,79,1,0,0.422,1
+9940551165940,2,975.56,325.19,115,0.874,0.777,2,0,49931,1,3,0,Business,3,76,0,0,0.126,0
+9940553928543,0,173.54,173.54,133,0.878,0.299,4,0,30507,1,1,0,Leisure,0,77,0,0,0.122,1
+9940704952606,1,131.92,65.96,354,0.417,0.292,0,0,34991,2,4,1,Leisure,1,73,1,0,0.583,1
+9940705893478,1,220.42,110.21,101,0.826,0.04,1,1,18438,1,5,1,Leisure,3,84,0,0,0.174,0
+9940516796083,0,148.48,148.48,364,0.472,0.167,0,0,6666,3,1,0,Leisure,3,66,0,0,0.528,1
+9940773228967,1,161.65,80.82,298,0.647,0.18,1,0,47838,2,3,1,Leisure,2,22,0,0,0.353,1
+9940516493636,2,321.26,107.09,150,0.532,0.235,2,1,6233,3,2,1,Leisure,2,40,0,0,0.468,1
+9940776684287,0,1130.45,1130.45,106,0.56,0.742,1,0,32004,2,5,1,Business,1,-6,0,1,0.44,1
+9940557989835,7,122.26,15.28,305,0.068,0.141,1,0,6825,5,4,1,Leisure,1,45,0,0,0.932,1
+9940505698448,1,164.09,82.04,335,0.848,0.108,1,0,36074,5,4,1,Leisure,3,14,0,0,0.152,1
+9940708294676,3,177.01,44.25,336,0.308,0.219,0,0,44077,4,1,1,Leisure,0,70,0,0,0.692,1
+9940502994433,0,231.38,231.38,109,0.108,0.196,1,0,1398,5,4,1,Leisure,1,79,0,0,0.892,0
+9940707405351,0,908.65,908.65,321,0.361,0.555,0,1,7258,1,5,1,Business,2,-3,0,0,0.639,1
+9940501412600,1,1084.17,542.09,136,0.081,0.603,0,1,23711,1,5,1,Business,2,46,0,2,0.919,1
+9940511925179,0,250.98,250.98,244,0.027,0.276,2,0,22550,1,3,0,Leisure,1,48,0,0,0.973,1
+9940708782486,0,153.82,153.82,220,0.374,0.29,1,0,6404,1,4,1,Leisure,0,60,0,0,0.626,1
+9940775275201,3,1173.87,293.47,153,0.498,0.563,0,1,32171,5,1,1,Business,2,16,1,0,0.502,1
+9940556587611,0,1242.64,1242.64,127,0.901,0.568,1,0,13267,5,1,1,Business,0,-7,1,0,0.099,1
+9940506430653,1,303.55,151.77,184,0.388,0.295,2,0,40539,3,1,0,Leisure,1,51,0,0,0.612,0
+9940517253756,0,1166.43,1166.43,24,0.808,0.691,1,0,14720,4,2,1,Business,2,16,0,1,0.192,0
+9940773210094,1,234.67,117.34,260,0.623,0.085,1,0,16137,5,2,1,Leisure,3,39,0,0,0.377,1
+9940702604348,3,266.29,66.57,16,0.465,0.132,2,1,33880,2,3,1,Leisure,2,65,0,0,0.535,1
+9940501382966,3,310.85,77.71,95,0.047,0.133,2,1,11565,1,1,0,Leisure,3,54,2,0,0.953,0
+9940518782910,2,275.2,91.73,224,0.852,0.031,2,0,13697,3,5,1,Leisure,1,80,0,0,0.148,0
+9940513012312,0,272.78,272.78,259,0.617,0.273,2,1,5168,5,3,1,Leisure,1,2,1,0,0.383,0
+9940506176527,2,157.11,52.37,282,0.217,0.096,0,0,10640,3,1,0,Leisure,2,-6,0,0,0.783,0
